timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1757773800,Sep 13 2025 - 2:30pm,complete,N/A,Shams Azar Qazvin,Paykan,Sa'adat Vafapisheh,3,1.00,3.00,0.83,0.91,1,1,2,1,0,1,"70","23",5,5,1,0,2,0,0,1,0,2,6,12,1,4,5,8,-1,-1,47,53,0.97,1.27,0.71,1.47,4.50,50,50,50,50,50,50,100,50,50,6.00,3.00,2.20,3.15,3.05,1.50,2.37,5.30,9.30,2.16,1.59,N/A
1757777400,Sep 13 2025 - 3:30pm,complete,N/A,Persepolis,Foolad,Koopal Nazemi,3,1.00,0.00,1.82,1.18,1,1,2,1,1,0,"43","47",8,1,0,0,1,0,0,0,0,1,9,5,3,1,6,4,-1,-1,52,48,0.94,1.05,1.15,0.65,1.50,50,50,0,0,0,0,50,0,100,9.00,5.00,1.61,3.30,5.25,1.56,2.62,5.15,9.50,2.57,1.55,Shahr-e Qods Stadium
1758293100,Sep 19 2025 - 2:45pm,complete,N/A,Mes Rafsanjan,Shams Azar Qazvin,Koopal Nazemi,4,1.00,1.00,0.91,1.09,0,0,0,0,0,0,"","",-1,-1,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.99,0.00,0.00,1.00,50,50,0,0,0,0,50,0,50,3.00,5.00,1.90,2.82,4.75,1.60,2.75,5.20,11.50,2.30,1.54,Shohadaye Noushabad Stadium
1758294000,Sep 19 2025 - 3:00pm,complete,N/A,Aluminium Arak,Esteghlal Khuzestan,Iman Kahish,4,0.00,1.00,1.09,0.82,2,0,2,2,2,0,"45,13","",2,3,3,0,0,0,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.95,0.87,0.00,0.00,1.50,50,50,0,0,0,50,50,0,50,9.00,4.00,2.15,2.68,3.95,1.64,2.88,5.80,10.50,2.45,1.48,Imam Khomeini Stadium
1758294000,Sep 19 2025 - 3:00pm,complete,N/A,Chadormalu SC,Persepolis,Seyed Reza Mahdavi,4,2.00,3.00,2.09,1.27,0,0,0,0,0,0,"","",4,1,1,0,0,0,0,1,0,0,3,9,3,3,0,6,-1,-1,39,61,0.64,0.64,0.97,1.73,0.75,0,0,0,0,0,0,50,0,25,2.50,6.00,4.95,3.05,1.75,1.65,2.88,5.85,10.50,2.54,1.45,N/A
1758295800,Sep 19 2025 - 3:30pm,complete,N/A,Fajr Sepasi,Zob Ahan,Hamed Seiri,4,3.00,1.00,1.73,0.64,1,0,1,0,0,0,"48","",-1,-1,1,0,3,0,1,0,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.83,0.00,0.00,3.50,50,50,50,50,50,50,50,50,100,2.00,2.00,3.19,2.87,2.37,1.65,2.75,5.55,0.00,2.27,1.53,Hafezieh Stadium
1758295800,Sep 19 2025 - 3:30pm,complete,N/A,Malavan,Gol Gohar,Payam Heydari,4,1.00,0.00,1.73,1.33,0,2,2,1,0,1,"","26,90'9",-1,-1,0,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.91,0.00,0.00,0.00,1.50,50,50,0,0,0,0,50,0,100,4.00,4.00,2.41,2.55,3.35,1.70,3.09,0.00,0.00,0.00,0.00,N/A
1758301200,Sep 19 2025 - 5:00pm,complete,N/A,Foolad,Kheybar Khorramabad,Vahid Kazemi,4,0.00,3.00,1.64,1.00,1,0,1,0,0,0,"66","",2,4,1,0,3,0,1,0,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.70,0.96,0.00,0.00,1.00,0,0,0,0,0,0,0,0,100,10.00,3.00,2.05,3.10,3.70,1.65,2.99,5.85,10.50,2.38,1.49,Ghadir Stadium
1758465000,Sep 21 2025 - 2:30pm,complete,N/A,Esteghlal,Paykan,Bijan Heydari,4,1.00,2.00,2.00,0.91,2,2,4,2,1,1,"45'6,79","22,48",11,2,3,0,4,1,2,1,3,2,12,7,2,3,10,4,-1,-1,48,52,1.36,1.37,1.39,0.86,3.75,75,75,50,50,50,50,100,50,75,12.00,3.50,1.40,3.85,9.00,1.40,2.30,4.20,7.40,2.20,1.55,Shahr-e Qods Stadium
1758472200,Sep 21 2025 - 4:30pm,complete,N/A,Sepahan,Tractor Sazi,Amir Arab Baraghi,4,0.00,1.00,1.64,1.36,1,2,3,1,0,1,"61","45'6,90'6",1,1,0,0,1,0,0,0,1,0,11,9,5,4,6,5,-1,-1,42,58,0.94,0.00,1.63,1.23,0.50,0,0,0,0,0,0,50,0,0,9.00,4.00,2.45,2.75,2.90,1.52,2.62,0.00,0.00,0.00,0.00,Naghsh-e-Jahan Stadium
