timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1754758800,Aug 09 2025 - 5:00pm,complete,500,Lokomotiv G. Oryahovitsa,Belasitsa,Viliyan Vidinov,3,0.00,1.00,1.13,0.38,1,0,1,1,1,0,"9","",5,3,0,0,0,0,0,0,0,0,12,10,5,2,7,8,15,14,48,52,1.26,0.84,1.25,0.96,2.50,100,100,50,0,0,50,100,0,100,14.00,0.00,1.95,3.40,4.00,1.53,2.55,5.10,9.00,2.12,1.61,N/A
1754838000,Aug 10 2025 - 3:00pm,complete,80,Sportist Svoge,Ludogorets II,Kristina Georgieva,3,1.00,0.00,1.31,0.81,2,1,3,0,0,0,"84,48","81",1,4,0,0,0,0,0,0,0,0,10,7,8,4,2,3,20,13,43,57,0.99,0.99,1.45,0.98,1.50,50,50,0,0,0,0,0,50,100,8.00,0.00,2.30,2.85,2.95,1.50,2.49,4.30,9.00,2.09,1.63,Gradski Stadion
1754838000,Aug 10 2025 - 3:00pm,complete,200,Fratria,Etar,N/A,3,3.00,1.00,2.25,1.06,2,0,2,0,0,0,"74,68","",5,1,0,0,0,0,0,0,0,0,12,7,3,2,9,5,12,16,62,38,0.81,1.17,1.27,0.80,2.50,100,100,50,0,0,50,50,50,100,8.00,0.00,1.55,3.90,4.65,1.31,2.05,3.68,6.50,1.95,1.72,N/A
1754838000,Aug 10 2025 - 3:00pm,complete,N/A,Yantra 2019,Hebar 1918,N/A,3,1.00,3.00,1.88,1.38,2,2,4,2,0,2,"90,85","44,12",10,3,0,0,0,0,0,0,0,0,15,8,5,5,10,3,19,12,62,38,0.84,1.44,1.65,1.10,2.00,50,100,0,0,0,0,50,50,100,7.00,0.00,2.02,3.05,3.45,1.45,2.50,4.40,8.50,2.12,1.63,N/A
1754838000,Aug 10 2025 - 3:00pm,complete,70,CSKA Sofia II,Vihren Sandanski,Vladimir Nikolaev Kirilov,3,0.00,3.00,2.06,1.31,2,0,2,2,2,0,"2,6","",8,2,0,0,0,0,0,0,0,0,22,7,8,3,14,4,15,7,60,40,0.00,0.50,2.34,0.93,1.50,50,50,50,0,0,50,50,0,50,0.00,0.00,1.77,3.25,4.30,1.35,2.15,3.70,7.50,2.00,1.64,Stadion Bâlgarska Armija
1755010800,Aug 12 2025 - 3:00pm,complete,100,Spartak Pleven,Dunav 2010,Mihael Pavlov,3,3.00,0.00,1.44,2.00,0,2,2,1,0,1,"","17,87",4,3,0,0,0,0,0,0,0,0,7,9,4,3,3,6,19,13,50,50,1.62,0.00,1.24,1.28,1.50,50,50,50,0,0,0,50,50,50,4.00,0.00,4.75,3.20,1.67,1.48,2.46,5.15,10.00,2.25,1.57,Pleven Stadium
1755356400,Aug 16 2025 - 3:00pm,complete,200,Marek,Fratria,Lyuboslav Lyubomirov,4,2.00,3.00,1.63,1.69,1,3,4,1,0,1,"90'2","26,90,67",2,3,0,0,0,0,0,0,0,0,18,11,13,12,5,-1,15,16,56,44,1.35,1.35,2.37,1.83,2.25,50,50,50,50,0,50,50,50,75,10.00,0.00,2.30,3.05,3.00,1.47,2.40,4.95,9.00,2.00,1.67,Stadion Bonchuk
1755356400,Aug 16 2025 - 3:00pm,complete,100,Sportist Svoge,Sevlievo,Stanislav Hristov Apostolov,4,2.00,1.00,1.31,1.13,1,1,2,0,0,0,"60","90'4",3,5,0,0,0,0,0,0,0,0,10,6,5,2,5,4,13,15,56,44,1.22,1.01,1.31,0.79,1.25,50,50,25,0,0,0,0,50,50,7.00,0.00,1.90,3.10,3.95,0.00,2.62,0.00,0.00,2.38,1.53,Gradski Stadion
1755356400,Aug 16 2025 - 3:00pm,canceled,N/A,Chernomorets 1919 Burgas,Levski Krumovgrad,N/A,4,1.00,0.00,1.81,0.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.02,0.00,0.00,0.00,1.00,50,50,0,0,0,0,50,0,50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1755363600,Aug 16 2025 - 5:00pm,complete,250,Hebar 1918,FK Minyor Pernik,Stilyan Kolev,4,0.00,0.00,1.13,0.94,1,1,2,1,0,1,"68","21",4,4,0,0,0,0,0,0,0,0,10,9,2,2,8,7,15,21,59,41,1.40,0.31,1.24,0.98,2.50,50,50,50,50,0,50,50,50,100,9.00,0.00,1.55,3.60,6.00,1.26,2.00,3.28,5.75,2.00,1.74,N/A
